kan_name,kou_name,moku_name,setsu_layer1_name,setsu_layer2_name,setsumei_layer1_name,setsumei_layer2_name,setsumei_layer3_name,amount_2025,amount_2026,増減額,増減率,状態,増減額順位
衛生費,環境対策費,自然保護費,,,自然環境保全費,富士山麓ブナ林創造事業費,植栽地維持、防護柵設置,,,,,不明,
衛生費,環境対策費,自然保護費,,,自然環境保全費,富士山麓ブナ林創造事業費,自然観察会開催,,,,,不明,
衛生費,環境対策費,自然保護費,,,自然環境保全費,生物多様性地域戦略事業費,,867,1354,487,56.2,増額,1574
衛生費,環境対策費,自然保護費,,,自然環境保全費,生物多様性地域戦略事業費,生物多様性ふじ戦略推進事業,,,,,不明,
衛生費,環境対策費,自然保護費,,,自然環境保全費,鳥獣保護事業費,,588,909,321,54.6,増額,1737
衛生費,環境対策費,自然保護費,,,自然環境保全費,鳥獣保護事業費,鳥獣保護管理法許可申請受付,,,,,不明,
衛生費,環境対策費,自然保護費,,,自然環境保全費,鳥獣保護事業費,野生動物対策,,,,,不明,
衛生費,環境対策費,自然保護費,,,ふるさとの森事業費,,,2725,2776,51,1.9,増額,2402
衛生費,環境対策費,自然保護費,,,ふるさとの森事業費,樹林樹木保護事業費,,2725,2776,51,1.9,増額,2403
衛生費,環境対策費,自然保護費,,,ふるさとの森事業費,樹林樹木保護事業費,保護指定樹林樹木維持管理補助金,2200,2200,0,0,横ばい,3518
衛生費,環境対策費,公害病補償,,,,,,476060,479713,3653,0.8,増額,842
衛生費,環境対策費,公害病補償,報酬,,,,,3098,3195,97,3.1,増額,2218
衛生費,環境対策費,公害病補償,給料,,,,,12725,12030,-695,-5.5,減額,5446
衛生費,環境対策費,公害病補償,職員手当等当,,,,,7537,7397,-140,-1.9,減額,5038
衛生費,環境対策費,公害病補償,職員手当等当,扶養手当,,,,105,0,-105,-100,廃止,4981
衛生費,環境対策費,公害病補償,職員手当等当,地域手当,,,,382,482,100,26.2,増額,2203
衛生費,環境対策費,公害病補償,職員手当等当,住居手当,,,,45,336,291,646.7,増額,1806
衛生費,環境対策費,公害病補償,職員手当等当,通勤手当,,,,288,220,-68,-23.6,減額,4860
衛生費,環境対策費,公害病補償,職員手当等当,時間外勤務手,,,,1263,1263,0,0,横ばい,3519
衛生費,環境対策費,公害病補償,職員手当等当,休日勤務手当,,,,50,50,0,0,横ばい,3520
衛生費,環境対策費,公害病補償,職員手当等当,期末手当,,,,2957,2740,-217,-7.3,減額,5148
衛生費,環境対策費,公害病補償,職員手当等当,勤勉手当,,,,2447,2306,-141,-5.8,減額,5041
衛生費,環境対策費,公害病補償,共済費,,,,,4113,3991,-122,-3,減額,5009
衛生費,環境対策費,公害病補償,報償費,,,,,21,28,7,33.3,増額,2820
衛生費,環境対策費,公害病補償,旅費,,,,,146,235,89,61,増額,2244
衛生費,環境対策費,公害病補償,旅費,費用弁償,,,,65,65,0,0,横ばい,3521
衛生費,環境対策費,公害病補償,旅費,特別旅費,,,,81,170,89,109.9,増額,2245
衛生費,環境対策費,公害病補償,需用費,,,,,502,501,-1,-0.2,減額,4244
衛生費,環境対策費,公害病補償,需用費,消耗品費,,,,117,117,0,0,横ばい,3522
衛生費,環境対策費,公害病補償,需用費,食糧費,,,,15,14,-1,-6.7,減額,4245
衛生費,環境対策費,公害病補償,需用費,印刷製本費,,,,370,370,0,0,横ばい,3523
衛生費,環境対策費,公害病補償,役務費,,,,,11681,11071,-610,-5.2,減額,5427
衛生費,環境対策費,公害病補償,役務費,通信運搬費,,,,733,704,-29,-4,減額,4658
衛生費,環境対策費,公害病補償,役務費,手数料,,,,10939,10362,-577,-5.3,減額,5413
衛生費,環境対策費,公害病補償,役務費,保険料,,,,9,5,-4,-44.4,減額,4325
衛生費,環境対策費,公害病補償,委託料,,,,,424,983,559,131.8,増額,1515
衛生費,環境対策費,公害病補償,扶助費,,,,,1548,694,-854,-55.2,減額,5491
衛生費,環境対策費,公害病補償,補償、補塡及び賠償金塡金,,,,,434264,439581,5317,1.2,増額,721
衛生費,環境対策費,公害病補償,補償、補塡及び賠償金塡金,補償金及び補,,,,434264,439581,5317,1.2,増額,722
衛生費,環境対策費,公害病補償,償還金、利子及び割引料,,,,,1,1,0,0,横ばい,3524
衛生費,環境対策費,公害病補償,,,給与費,,,27538,26678,-860,-3.1,減額,5499
衛生費,環境対策費,公害病補償,,,給与費,公害健康被害認定審査会委員　８人,,1200,1200,0,0,横ばい,3525
衛生費,環境対策費,公害病補償,,,給与費,公害診療報酬審査会委員　３人,,378,378,0,0,横ばい,3526
衛生費,環境対策費,公害病補償,,,給与費,一般職　３人,,24375,23418,-957,-3.9,減額,5521
衛生費,環境対策費,公害病補償,,,給与費,パートタイム会計年度任用職員,,1585,1682,97,6.1,増額,2219
衛生費,環境対策費,公害病補償,,,公害病補償給付費,,,446837,452209,5372,1.2,増額,716
衛生費,環境対策費,公害病補償,,,公害病補償給付費,公害病補償給付事務費,,12573,12628,55,0.4,増額,2383
衛生費,環境対策費,公害病補償,,,公害病補償給付費,公害病補償給付事務費,認定更新及び等級見直し,,,,,不明,
衛生費,環境対策費,公害病補償,,,公害病補償給付費,公害病補償給付費,,434264,439581,5317,1.2,増額,723
衛生費,環境対策費,公害病補償,,,公害病補償給付費,公害病補償給付費,公害健康被害の補償等に関する法律分,,,,,不明,
衛生費,環境対策費,公害病補償,,,公害病補償給付費,公害病補償給付費,公害健康被害補償条例分,,,,,不明,
衛生費,環境対策費,公害病補償,,,公害病補償給付費,公害病補償給付費,補償給付費,,,,,不明,
衛生費,環境対策費,公害病補償,,,公害保健福祉対策費,,,1685,826,-859,-51,減額,5498
衛生費,環境対策費,公害病補償,,,公害保健福祉対策費,リハビリテーション事業費,,101,97,-4,-4,減額,4326
衛生費,環境対策費,公害病補償,,,公害保健福祉対策費,リハビリテーション事業費,呼吸機能訓練教室,,,,,不明,
衛生費,環境対策費,公害病補償,,,公害保健福祉対策費,予防接種費用助成費,,1584,729,-855,-54,減額,5492
衛生費,環境対策費,公害病補償,,,公害保健福祉対策費,予防接種費用助成費,インフルエンザ　139人,,0,,,廃止,
衛生費,環境対策費,公害病補償,,,公害保健福祉対策費,予防接種費用助成費,新型コロナ　　　115人,,0,,,廃止,
衛生費,環境対策費,健康被害予,,,,,,3103,3301,198,6.4,増額,1947
衛生費,環境対策費,健康被害予,報償費,,,,,50,140,90,180,増額,2236
衛生費,環境対策費,健康被害予,旅費,,,,,24,24,0,0,横ばい,3527
衛生費,環境対策費,健康被害予,旅費,普通旅費,,,,12,12,0,0,横ばい,3528
衛生費,環境対策費,健康被害予,旅費,特別旅費,,,,12,12,0,0,横ばい,3529
衛生費,環境対策費,健康被害予,需用費,,,,,160,193,33,20.6,増額,2502
衛生費,環境対策費,健康被害予,需用費,消耗品費,,,,51,67,16,31.4,増額,2662
衛生費,環境対策費,健康被害予,需用費,印刷製本費,,,,65,71,6,9.2,増額,2838
衛生費,環境対策費,健康被害予,需用費,医薬材料費,,,,44,55,11,25,増額,2742
衛生費,環境対策費,健康被害予,役務費,,,,,340,371,31,9.1,増額,2526
衛生費,環境対策費,健康被害予,役務費,通信運搬費,,,,64,93,29,45.3,増額,2550
衛生費,環境対策費,健康被害予,役務費,手数料,,,,143,143,0,0,横ばい,3530
衛生費,環境対策費,健康被害予,役務費,保険料,,,,133,135,2,1.5,増額,2929
衛生費,環境対策費,健康被害予,委託料,,,,,2236,2236,0,0,横ばい,3531
衛生費,環境対策費,健康被害予,使用料及び賃借料,,,,,293,329,36,12.3,増額,2489
衛生費,環境対策費,健康被害予,,,健康被害予防費,,,3103,3301,198,6.4,増額,1948
衛生費,環境対策費,健康被害予,,,健康被害予防費,機能訓練事業費,,3103,3301,198,6.4,増額,1949
衛生費,環境対策費,健康被害予,,,健康被害予防費,機能訓練事業費,ぜん息児水泳教室（20回）,,0,,,廃止,
衛生費,環境対策費,健康被害予,,,健康被害予防費,機能訓練事業費,ぜん息・ＣＯＰＤ講演会,,0,,,廃止,
衛生費,病院費,,,,,,,2955852,2948526,-7326,-0.2,減額,5940
衛生費,病院費,病院事業費,,,,,,2955852,2948526,-7326,-0.2,減額,5941
衛生費,病院費,病院事業費,負担金、補助及び交付金,,,,,2334170,2763136,428966,18.4,増額,40
衛生費,病院費,病院事業費,負担金、補助及び交付金,負担金,,,,2069281,2510588,441307,21.3,増額,38
衛生費,病院費,病院事業費,負担金、補助及び交付金,補助金,,,,264889,252548,-12341,-4.7,減額,6024
衛生費,病院費,病院事業費,投資及び出資金,,,,,303140,144625,-158515,-52.3,減額,6244
衛生費,病院費,病院事業費,積立金,,,,,318542,40765,-277777,-87.2,減額,6265
衛生費,病院費,病院事業費,,,中央病院事業費,,,2091140,2353499,262359,12.5,増額,65
衛生費,病院費,病院事業費,,,中央病院事業費,中央病院事業会計負担金等,,2091140,2353499,262359,12.5,増額,66
衛生費,病院費,病院事業費,,,中央病院事業費,中央病院事業会計負担金等,高度医療・救急医療等負担金,1788000,2026840,238840,13.4,増額,75
衛生費,病院費,病院事業費,,,中央病院事業費,中央病院事業会計負担金等,医療器械整備等に係る出資金,303140,0,-303140,-100,廃止,6270
衛生費,病院費,病院事業費,,,蒲原病院事業費,,,546170,554262,8092,1.5,増額,589
衛生費,病院費,病院事業費,,,蒲原病院事業費,蒲原病院組合負担金,,281281,301714,20433,7.3,増額,362
衛生費,病院費,病院事業費,,,蒲原病院事業費,蒲原病院組合負担金,病院事業費負担金,278985,300142,21157,7.6,増額,354
衛生費,病院費,病院事業費,,,蒲原病院事業費,蒲原病院組合負担金,介護老人保健施設事業費負担金,2296,1572,-724,-31.5,減額,5455
衛生費,病院費,病院事業費,,,蒲原病院事業費,蒲原病院組合補助金,,264889,252548,-12341,-4.7,減額,6025
衛生費,病院費,病院事業費,,,蒲原病院事業費,蒲原病院組合補助金,当年度欠損金見込分,,,,,不明,
衛生費,病院費,病院事業費,,,新病院建設基金積立費,,,318542,40765,-277777,-87.2,減額,6266
衛生費,病院費,病院事業費,,,新病院建設基金積立費,新病院建設基金積立事業費,,318542,40765,-277777,-87.2,減額,6267
衛生費,病院費,病院事業費,,,新病院建設基金積立費,新病院建設基金積立事業費,新病院建設基金積立金,,,,,不明,
衛生費,上水道費,,,,,,,9078,8864,-214,-2.4,減額,5139
衛生費,上水道費,上水道事業,,,,,,9078,8864,-214,-2.4,減額,5140
衛生費,上水道費,上水道事業,負担金、補助及び交付金,,,,,9078,8864,-214,-2.4,減額,5141
衛生費,上水道費,上水道事業,負担金、補助及び交付金,負担金,,,,9078,8864,-214,-2.4,減額,5142
衛生費,上水道費,上水道事業,,,上水道事業費,,,9078,8864,-214,-2.4,減額,5143
衛生費,上水道費,上水道事業,,,上水道事業費,水道事業会計負担金,,9078,8864,-214,-2.4,減額,5144
衛生費,上水道費,上水道事業,,,上水道事業費,水道事業会計負担金,消火栓等水道使用負担金,5798,5384,-414,-7.1,減額,5317
衛生費,上水道費,上水道事業,,,上水道事業費,水道事業会計負担金,水道職員児童手当相当額負担金,3280,3480,200,6.1,増額,1940
労働費,,,,,,,,256499,159963,-96536,-37.6,減額,6221
労働費,労働費,,,,,,,256499,159963,-96536,-37.6,減額,6222
労働費,労働費,労政費,,,,,,114424,132209,17785,15.5,増額,395
労働費,労働費,労政費,報酬,,,,,1253,1343,90,7.2,増額,2237
労働費,労働費,労政費,給料,,,,,19305,19614,309,1.6,増額,1754
労働費,労働費,労政費,職員手当等当,,,,,12101,12860,759,6.3,増額,1403
労働費,労働費,労政費,職員手当等当,扶養手当,,,,381,423,42,11,増額,2455
労働費,労働費,労政費,職員手当等当,地域手当,,,,588,798,210,35.7,増額,1917
労働費,労働費,労政費,職員手当等当,住居手当,,,,621,684,63,10.1,増額,2345
労働費,労働費,労政費,職員手当等当,通勤手当,,,,507,680,173,34.1,増額,2010
労働費,労働費,労政費,職員手当等当,時間外勤務手,,,,2000,2000,0,0,横ばい,3532
労働費,労働費,労政費,職員手当等当,休日勤務手当,,,,50,50,0,0,横ばい,3533
労働費,労働費,労政費,職員手当等当,期末手当,,,,4481,4640,159,3.5,増額,2051
労働費,労働費,労政費,職員手当等当,勤勉手当,,,,3473,3585,112,3.2,増額,2160
労働費,労働費,労政費,共済費,,,,,6367,6523,156,2.5,増額,2058
労働費,労働費,労政費,報償費,,,,,765,867,102,13.3,増額,2186
労働費,労働費,労政費,旅費,,,,,136,140,4,2.9,増額,2891
労働費,労働費,労政費,旅費,費用弁償,,,,78,78,0,0,横ばい,3534
労働費,労働費,労政費,旅費,普通旅費,,,,58,62,4,6.9,増額,2892
労働費,労働費,労政費,需用費,,,,,415,611,196,47.2,増額,1953
労働費,労働費,労政費,需用費,消耗品費,,,,115,143,28,24.3,増額,2557
労働費,労働費,労政費,需用費,食糧費,,,,1,1,0,0,横ばい,3535
労働費,労働費,労政費,需用費,印刷製本費,,,,299,467,168,56.2,増額,2024
労働費,労働費,労政費,役務費,,,,,88,88,0,0,横ばい,3536
労働費,労働費,労政費,役務費,広告料,,,,88,88,0,0,横ばい,3537
労働費,労働費,労政費,委託料,,,,,8224,20324,12100,147.1,増額,468
労働費,労働費,労政費,負担金、補助及び交付金,,,,,65770,69839,4069,6.2,増額,808
労働費,労働費,労政費,負担金、補助及び交付金,負担金,,,,2953,2950,-3,-0.1,減額,4299
労働費,労働費,労政費,負担金、補助及び交付金,補助金,,,,62817,66889,4072,6.5,増額,807
労働費,労働費,労政費,,,給与費,,,39104,40418,1314,3.4,増額,1195
労働費,労働費,労政費,,,給与費,ふじマイスター選定委員会委員　５人,,38,0,-38,-100,廃止,4716
労働費,労働費,労政費,,,給与費,一般職　５人,,37243,38408,1165,3.1,増額,1245
労働費,労働費,労政費,,,給与費,パートタイム会計年度任用職員,,1823,1979,156,8.6,増額,2059
労働費,労働費,労政費,,,給与費,パートタイム会計年度任用職員,内職相談員　1人,,0,,,廃止,
労働費,労働費,労政費,,,労政対策費,,,28884,38369,9485,32.8,増額,536
労働費,労働費,労政費,,,労政対策費,労政対策事務費,,270,281,11,4.1,増額,2743
労働費,労働費,労政費,,,労政対策費,労政対策事務費,県ｼﾙﾊﾞｰ人材ｾﾝﾀｰ連合会負担金,50,50,0,0,横ばい,3538
労働費,労働費,労政費,,,労政対策費,労働啓発事業費,,9164,16878,7714,84.2,増額,607
労働費,労働費,労政費,,,労政対策費,労働啓発事業費,労働教育講座開催,,,,,不明,
労働費,労働費,労政費,,,労政対策費,労働啓発事業費,キャリア教育支援事業,,,,,不明,
労働費,労働費,労政費,,,労政対策費,労働啓発事業費,出産子育て環境整備企業応援セミナー開催,,0,,,廃止,
労働費,労働費,労政費,,,労政対策費,労働啓発事業費,キッズジョブ2025開催負担金,2800,0,-2800,-100,廃止,5750
労働費,労働費,労政費,,,労政対策費,勤労者福利厚生助成費,,19450,19450,0,0,横ばい,3539
労働費,労働費,労政費,,,労政対策費,勤労者福利厚生助成費,勤労者福祉ｻｰﾋﾞｽｾﾝﾀｰ事業費補助金,19000,19000,0,0,横ばい,3540
労働費,労働費,労政費,,,労政対策費,勤労者福利厚生助成費,富士地区労働者福祉協議会補助金,350,350,0,0,横ばい,3541
労働費,労働費,労政費,,,労政対策費,勤労者福利厚生助成費,連合静岡メーデー補助金,100,100,0,0,横ばい,3542
労働費,労働費,労政費,,,雇用対策費,,,8520,12486,3966,46.5,増額,821
労働費,労働費,労政費,,,雇用対策費,就職支援事業費,,8520,12486,3966,46.5,増額,822
労働費,労働費,労政費,,,雇用対策費,就職支援事業費,学生と企業の交流イベント開催,,,,,不明,
労働費,労働費,労政費,,,雇用対策費,就職支援事業費,人材アシストU-30合同企業説明会開催,,0,,,廃止,
労働費,労働費,労政費,,,雇用対策費,就職支援事業費,富士地区合同企業ガイダンス補助金,700,700,0,0,横ばい,3543
労働費,労働費,労政費,,,雇用対策費,就職支援事業費,中小企業等奨学金返還支援補助金,5280,6400,1120,21.2,増額,1254
労働費,労働費,労政費,,,雇用対策費,就職支援事業費,高校生のための合同企業説明会負担金,100,100,0,0,横ばい,3544
労働費,労働費,労政費,,,技能振興費,,,1146,1117,-29,-2.5,減額,4659
労働費,労働費,労政費,,,技能振興費,技能者表彰事業費,,376,437,61,16.2,増額,2358
労働費,労働費,労政費,,,技能振興費,技能者表彰事業費,技能功労者・優秀技能者表彰,,,,,不明,
労働費,労働費,労政費,,,技能振興費,技能者表彰事業費,会議、研修会出席者負担金,3,0,-3,-100,廃止,4300
労働費,労働費,労政費,,,技能振興費,技能振興事業費,,679,582,-97,-14.3,減額,4943
労働費,労働費,労政費,,,技能振興費,技能振興事業費,技能者奨励金,,,,,不明,
労働費,労働費,労政費,,,技能振興費,技能振興事業費,技能職団体連絡協議会補助金,265,265,0,0,横ばい,3545
労働費,労働費,労政費,,,技能振興費,技能振興事業費,技能フェスティバル開催事業補助金,255,255,0,0,横ばい,3546
労働費,労働費,労政費,,,技能振興費,技能振興事業費,全国菓子大博覧会補助金,97,0,-97,-100,廃止,4944
労働費,労働費,労政費,,,技能振興費,マイスター事業費,,91,98,7,7.7,増額,2821
労働費,労働費,労政費,,,技能振興費,マイスター事業費,ものづくり教室開催,,,,,不明,
労働費,労働費,労政費,,,勤労者資金貸付費,,,36770,39819,3049,8.3,増額,900
労働費,労働費,労政費,,,勤労者資金貸付費,勤労者住宅建設資金貸付事業費,,32745,35882,3137,9.6,増額,888
労働費,労働費,労政費,,,勤労者資金貸付費,勤労者住宅建設資金貸付事業費,勤労者住宅建設資金利子補給金,32745,35882,3137,9.6,増額,889
労働費,労働費,労政費,,,勤労者資金貸付費,勤労者教育資金貸付事業費,,3709,3664,-45,-1.2,減額,4759
労働費,労働費,労政費,,,勤労者資金貸付費,勤労者教育資金貸付事業費,勤労者教育資金利子補給金,3709,3664,-45,-1.2,減額,4760
労働費,労働費,労政費,,,勤労者資金貸付費,勤労者くらしの資金貸付事業費,,316,273,-43,-13.6,減額,4745
労働費,労働費,労政費,,,勤労者資金貸付費,勤労者くらしの資金貸付事業費,勤労者くらしの資金利子補給金,316,273,-43,-13.6,減額,4746
労働費,労働費,勤労者総合,,,,,,72993,0,-72993,-100,廃止,6205
労働費,労働費,勤労者総合,需用費,,,,,30,0,-30,-100,廃止,4667
労働費,労働費,勤労者総合,需用費,光熱水費,,,,30,0,-30,-100,廃止,4668
労働費,労働費,勤労者総合,役務費,,,,,363,0,-363,-100,廃止,5274
労働費,労働費,勤労者総合,役務費,手数料,,,,363,0,-363,-100,廃止,5275
労働費,労働費,勤労者総合,工事請負費,,,,,72600,0,-72600,-100,廃止,6204
労働費,労働費,勤労者総合,,,勤労者総合福祉センター管理費,,,72993,0,-72993,-100,廃止,6206
労働費,労働費,勤労者総合,,,勤労者総合福祉センター管理費,勤労者総合福祉センター施設管理事業費,,72993,0,-72993,-100,廃止,6207
労働費,労働費,勤労者総合,,,勤労者総合福祉センター管理費,勤労者総合福祉センター施設管理事業費,勤労者総合福祉センター解体撤去,,0,,,廃止,
労働費,労働費,高齢者就業,,,,,,69082,27754,-41328,-59.8,減額,6154
労働費,労働費,高齢者就業,需用費,,,,,5745,1498,-4247,-73.9,減額,5854
労働費,労働費,高齢者就業,需用費,消耗品費,,,,22,22,0,0,横ばい,3547
労働費,労働費,高齢者就業,需用費,印刷製本費,,,,5,0,-5,-100,廃止,4353
労働費,労働費,高齢者就業,需用費,光熱水費,,,,1291,1276,-15,-1.2,減額,4517
労働費,労働費,高齢者就業,需用費,修繕料,,,,4427,200,-4227,-95.5,減額,5853
労働費,労働費,高齢者就業,委託料,,,,,3333,3252,-81,-2.4,減額,4903
労働費,労働費,高齢者就業,使用料及び賃借料,,,,,4,4,0,0,横ばい,3548
労働費,労働費,高齢者就業,工事請負費,,,,,37000,0,-37000,-100,廃止,6140
労働費,労働費,高齢者就業,負担金、補助及び交付金,,,,,23000,23000,0,0,横ばい,3549
労働費,労働費,高齢者就業,負担金、補助及び交付金,補助金,,,,23000,23000,0,0,横ばい,3550
